id,hbnew,hb_label,sitenew,site_label,sexnew,sex_label,label,age_label,trans1.1993,trans1.1994,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017
101041019,10,Grampian,410,Malignant brain cancer,1,Males,19,Number of registrations: All Ages,20,30,20,16,25,27,27,25,12,19,21,20,18,18,23,32,22,21,24,26,17,20,24,34,27
101041039,10,Grampian,410,Malignant brain cancer,1,Males,39,Crude Rate (Incidence),7.707634026,11.44496498,7.616987405,6.111395461,9.582766353,10.36798673,10.3589173,9.60570502,4.621214455,7.294702127,8.027062668,7.617045424,6.802952481,6.72884619,8.488024505,11.67256983,7.9478046,7.513174889,8.517524807,9.166936974,5.919529223,6.905719662,8.225516237,11.63805644,9.257449675
101041040,10,Grampian,410,Malignant brain cancer,1,Males,40,Crude Rate (Lower 95% CI) (Incidence),4.708023102,7.72186981,4.652653791,3.493190551,6.201461122,6.832568585,6.826591775,6.216305818,2.387848944,4.391887203,4.968878307,4.65268923,4.031860789,3.987940704,5.380679425,7.98402912,4.980846829,4.650773672,5.457338861,5.988147579,3.448343914,4.218192975,5.27024346,8.059692408,6.100717669
101041041,10,Grampian,410,Malignant brain cancer,1,Males,41,Crude Rate (Upper 95% CI) (Incidence),11.90381563,16.33839915,11.76381927,9.924523348,14.14605351,15.08487635,15.07168081,14.17991551,8.072331652,11.39158098,12.27021797,11.76390888,10.75159785,10.63447796,12.73620434,16.47818582,12.03307168,11.48468591,12.67340176,13.4316866,9.47773972,10.66532393,12.23891615,16.26301737,13.46910324
101041042,10,Grampian,410,Malignant brain cancer,1,Males,42,EASR (Incidence),9.443352266,13.90882181,9.099382656,7.25220193,11.87245097,12.45490566,12.06652222,11.30474002,5.787228082,8.441235115,9.400944164,8.319303317,8.445693637,8.179205281,9.763348732,13.19151949,9.835304645,8.562644534,9.71342336,10.09713878,6.2993443,7.499316008,9.304760027,12.74943281,10.39241422
101041044,10,Grampian,410,Malignant brain cancer,1,Males,44,EASR (Lower 95% CI) (Incidence),5.657591041,9.195334648,5.418502583,x,7.544325869,7.997247536,7.82158634,7.189446041,x,x,5.769941188,5.037568777,x,x,6.131721548,8.917974452,5.854987271,5.265052105,6.17077721,6.554567162,x,4.542477462,5.867788004,8.780881651,6.769969747
101041045,10,Grampian,410,Malignant brain cancer,1,Males,45,EASR (Upper 95% CI) (Incidence),14.1831283,19.58211337,13.71882622,x,17.1660959,17.8841918,17.21697393,16.33642271,x,x,13.90387462,12.41086145,x,x,14.22605067,18.28841276,14.83111116,12.64913422,14.04681046,14.39285842,x,11.18534078,13.52131587,17.44630609,14.77873928
101041046,10,Grampian,410,Malignant brain cancer,1,Males,46,WASR (Incidence),6.36131062,9.720758458,5.818701332,5.138859028,8.029693441,8.756580442,7.766373824,6.894284627,3.081237743,5.149298407,6.559769915,5.546095678,4.671564719,4.640372411,5.680994099,7.943219953,5.438251918,5.599441881,5.758692341,5.885973872,4.600352362,5.162945291,5.857759924,8.941291468,5.395089365
101041048,10,Grampian,410,Malignant brain cancer,1,Males,48,WASR (Lower 95% CI) (Incidence),3.814198223,6.435179713,3.51577736,x,4.997193068,5.607297758,5.027030521,4.430597793,x,x,3.796490553,3.158803203,x,x,3.416204642,5.202229132,3.222514845,3.203323387,3.515758587,3.609872341,x,2.930927533,3.47671787,5.759353875,3.400442242
101041049,10,Grampian,410,Malignant brain cancer,1,Males,49,WASR (Upper 95% CI) (Incidence),9.549279884,13.67320256,8.692351574,x,11.76972637,12.5965082,11.09198086,9.893935453,x,x,10.0662889,8.594278124,x,x,8.512375743,11.25501669,8.224301791,8.653689888,8.546073564,8.709482145,x,8.016468357,8.849771473,12.81184216,7.842695243
101041050,10,Grampian,410,Malignant brain cancer,1,Males,50,Standardised Incidence Ratio,103.8683014,148.8922487,107.4393363,74.83454659,129.29958,137.7353277,121.3165515,105.6953505,50.89218025,83.97703811,91.26335833,86.07046142,83.51904784,74.28136914,99.09312226,124.649265,92.77409006,87.48220363,94.05100553,94.2329438,65.28682377,69.25106895,94.98261746,131.8285007,99.13041575
101041051,10,Grampian,410,Malignant brain cancer,1,Males,51,SIR (Lower 95% CI),63.44545689,100.4569749,65.62673783,42.77440933,83.67587069,90.76844888,79.94837187,68.40045796,26.29673217,50.55966269,56.49345722,52.57407388,49.49868091,44.02384706,62.81653921,85.26000498,58.14102832,54.15286287,60.26025389,61.55608748,38.03198074,42.30035201,60.85715523,91.29506902,65.32756862
101041052,10,Grampian,410,Malignant brain cancer,1,Males,52,SIR (Upper 95% CI),160.4161672,212.5529431,165.9313411,121.5266153,190.8716867,200.3976705,176.5092131,156.0271877,88.89839705,131.1405474,139.5057377,132.9288469,131.9961028,117.3965879,148.6883377,175.9675703,140.4610873,133.7258411,139.9404411,138.073096,104.5305293,106.9526594,141.3266058,184.2171163,144.2295504
102041019,10,Grampian,410,Malignant brain cancer,2,Females,19,Number of registrations: All Ages,13,11,14,12,14,12,15,31,13,17,18,18,16,11,21,13,17,18,16,12,24,19,26,15,25
102041039,10,Grampian,410,Malignant brain cancer,2,Females,39,Crude Rate (Incidence),4.843751747,4.062248418,5.16130935,4.428632586,5.192974647,4.473388928,5.596492864,11.61840655,4.883949838,6.373319037,6.722814618,6.683474367,5.887352862,4.013499954,7.572479446,4.650447337,6.019744763,6.308241718,5.55926173,4.141186864,8.218755886,6.449313488,8.782448614,5.068338092,8.482541234
102041040,10,Grampian,410,Malignant brain cancer,2,Females,40,Crude Rate (Lower 95% CI) (Incidence),2.579093805,2.027859774,2.82173585,2.288339081,2.839047563,2.311465336,3.132314572,7.894143566,2.600497596,3.712693203,3.984366013,3.961050486,3.365130848,2.003524717,4.687484128,2.476167348,3.506723159,3.738663837,3.177598418,2.139811683,5.265911975,3.882908017,5.736987017,2.836710356,5.489453435
102041041,10,Grampian,410,Malignant brain cancer,2,Females,41,Crude Rate (Upper 95% CI) (Incidence),8.282963004,7.268484528,8.659800081,7.735929883,8.712929068,7.814110205,9.230563892,16.49140069,8.351702965,10.20430117,10.62494548,10.56277092,9.560692205,7.181260061,11.57533922,7.952406577,9.638194507,9.969741561,9.027892761,7.233820054,12.22885728,10.0714019,12.86832207,8.359452914,12.52190419
102041042,10,Grampian,410,Malignant brain cancer,2,Females,42,EASR (Incidence),5.724313496,4.749900368,5.848541521,4.832684998,5.872442417,5.049808068,6.371276168,12.48862813,5.160216852,6.682318655,6.962666038,6.881352884,6.252739439,4.352115847,8.213937293,4.725513536,6.577284454,6.662497475,6.025479391,4.350116768,8.275173041,6.648362858,8.903181638,4.897389326,8.553737229
102041044,10,Grampian,410,Malignant brain cancer,2,Females,44,EASR (Lower 95% CI) (Incidence),x,x,x,x,x,x,x,8.462047084,x,x,x,x,x,x,5.072960878,x,x,x,x,x,5.291776656,x,5.799149825,x,5.528191898
102041045,10,Grampian,410,Malignant brain cancer,2,Females,45,EASR (Upper 95% CI) (Incidence),x,x,x,x,x,x,x,17.28646219,x,x,x,x,x,x,12.09953402,x,x,x,x,x,11.91483879,x,12.66195161,x,12.22907273
102041046,10,Grampian,410,Malignant brain cancer,2,Females,46,WASR (Incidence),3.732158127,3.178988578,3.7141396,3.730561593,2.811589997,2.116955848,3.816355595,8.101725018,3.55626297,3.990534028,4.880486594,4.708042198,4.664020197,3.018531798,5.221602651,2.792490173,3.346988021,3.846126585,3.969288878,2.293821904,5.556715899,5.085038232,6.237526998,3.391509165,4.796668895
102041048,10,Grampian,410,Malignant brain cancer,2,Females,48,WASR (Lower 95% CI) (Incidence),x,x,x,x,x,x,x,5.135259299,x,x,x,x,x,x,2.943100324,x,x,x,x,x,3.270148011,x,3.546324596,x,2.923569201
102041049,10,Grampian,410,Malignant brain cancer,2,Females,49,WASR (Upper 95% CI) (Incidence),x,x,x,x,x,x,x,11.73362169,x,x,x,x,x,x,8.142555458,x,x,x,x,x,8.439547551,x,9.676090537,x,7.125972782
102041050,10,Grampian,410,Malignant brain cancer,2,Females,50,Standardised Incidence Ratio,74.99041126,70.56480278,97.15230997,74.92746791,93.0369105,81.72691235,95.086104,169.5847593,83.89087156,108.3470435,128.8325472,110.3156889,105.7443708,69.44087212,119.0383654,67.28512466,91.09397605,101.5556842,88.53839579,67.17351889,112.2296269,95.98837415,136.2664751,80.33591071,124.3978084
102041051,10,Grampian,410,Malignant brain cancer,2,Females,51,SIR (Lower 95% CI),39.92923569,35.2256953,53.1140719,38.71611604,50.86414472,42.2294882,53.21897059,115.2246162,44.66835595,63.11614556,76.35433243,65.38006871,60.44204456,34.66463317,73.68662437,35.82649509,53.06559797,60.18833472,50.60734321,34.70953743,71.9076396,57.79127162,89.01378566,44.96339938,80.50370258
102041052,10,Grampian,410,Malignant brain cancer,2,Females,52,SIR (Upper 95% CI),128.2358871,126.2599242,163.005068,130.8832076,156.100127,142.7604687,156.8300683,240.7120292,143.4559453,173.4741124,203.6109676,174.3463485,171.7222332,124.2489018,181.9627864,115.0596123,145.8502801,160.5017643,143.7808078,117.3386191,166.9887887,149.8977365,199.6619584,132.5018676,183.6357049
100042019,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,19,Number of registrations: All Ages,35,43,38,31,41,39,43,59,27,37,40,39,35,31,44,47,40,41,45,39,42,39,53,50,52
100042039,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,39,Crude Rate (Incidence),6.630420369,8.068904693,7.118504365,5.818645945,7.728849344,7.377002667,8.133618325,11.19374668,5.134544072,7.018209408,7.556294393,7.332343154,6.525467969,5.723992762,8.0249503,8.488504398,7.152947909,7.258564221,7.900558306,6.801534705,7.251381215,6.675567423,9.016365554,8.50195545,8.867969576
100042040,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,40,Crude Rate (Lower 95% CI) (Incidence),4.618330726,5.839506335,5.03747736,3.953487617,5.546355728,5.245770044,5.886339912,8.521198609,3.383696897,4.941467103,5.398327498,5.214012764,4.545227534,3.889175372,5.830941173,6.237033749,5.110170856,5.208871004,5.762721442,4.836556067,5.226157758,4.746981016,6.753876515,6.310315208,6.623023841
100042041,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,41,Crude Rate (Upper 95% CI) (Incidence),9.221309673,10.86876167,9.770703406,8.25910346,10.48505685,10.08460549,10.95593051,14.43911766,7.47049205,9.673677189,10.28952829,10.02355447,9.075346291,8.124750822,10.77312121,11.28791135,9.74028486,9.847061975,10.57156861,9.297921846,9.801760839,9.125720425,11.79362814,11.20876835,11.62916227
100042042,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,42,EASR (Incidence),7.93637649,9.78754416,8.171319579,6.573923888,9.226738622,8.752356864,9.376636946,12.39579226,5.827730679,7.727196542,8.343560292,7.776226783,7.52328527,6.614471875,8.988643012,9.317709699,8.368459216,8.032073355,8.749582194,7.37343602,7.444343182,7.073839433,9.637353105,8.966139074,9.473075723
100042044,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,44,EASR (Lower 95% CI) (Incidence),5.469117235,6.993528052,5.70807568,4.394058861,6.549806885,6.124762907,6.723369358,9.3713111,3.777850604,5.397171479,5.9269732,5.50571719,5.190167596,4.467655596,6.501837588,6.792189396,5.832920704,5.741120127,6.353901361,5.219341015,5.344299909,5.011515685,7.17123926,6.626695534,7.036406171
100042045,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,45,EASR (Upper 95% CI) (Incidence),10.85574355,13.04381777,11.06948383,9.185920395,12.35516722,11.84160929,12.46431948,15.8367712,8.314803794,10.46876062,11.16691031,10.43260266,10.28266557,9.175833541,11.87190773,12.23626082,11.35442762,10.70167472,11.5225545,9.893854227,9.886975907,9.486020608,12.46230731,11.65379031,12.26644322
100042046,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,46,WASR (Incidence),5.472779184,6.685636249,5.446262599,4.826772728,5.750281217,5.436768145,6.049481034,8.015491622,3.596392829,4.722611286,5.984818567,5.446884724,4.816994229,4.362536342,5.451298375,5.818162386,4.531618255,4.946536343,5.872900509,4.449437677,5.455536958,5.123991761,6.610317922,6.356704327,5.09587913
100042048,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,48,WASR (Lower 95% CI) (Incidence),3.718263095,4.741630975,3.718164006,3.206783133,3.865308225,3.730083198,4.231931691,5.941147576,2.317404366,3.178718277,3.997836847,3.648634008,3.141696328,2.675655868,3.777541928,4.110771481,3.095828823,3.368629439,4.067458298,2.973663612,3.710579864,3.444505723,4.607297241,4.463898667,3.677800528
100042049,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,49,WASR (Upper 95% CI) (Incidence),7.561032119,8.958391911,7.498971661,6.772723145,8.003694862,7.45989434,8.186664056,10.39565547,5.151939301,6.567274028,8.366296431,7.599703806,6.844589258,6.455080153,7.427187841,7.817474108,6.236633977,6.82276622,8.004733784,6.217857907,7.531480779,7.131709287,8.969207332,8.578818481,6.741598515
100042050,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,50,Standardised Incidence Ratio,89.43051549,114.7774636,108.7933543,78.65320721,113.19385,109.6564353,107.2465454,135.7248468,65.67397153,92.82165777,103.7809894,94.87954937,90.72788733,73.79786256,103.4427787,100.1862054,89.68585875,95.39695072,98.45663902,81.39943939,85.46747348,79.08934205,115.0263288,107.505817,105.7933262
100042051,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,51,SIR (Lower 95% CI),62.29163078,83.06501954,76.98865254,53.4410383,81.22986106,77.97644506,77.6148567,103.3200419,43.27956106,65.35501318,74.14266034,67.46863466,63.1952978,50.14206717,75.16168136,73.61305537,64.07289238,68.45849887,71.81494811,57.8829587,61.59743727,56.24025367,86.16261354,79.79288952,79.01151622
100042052,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,52,SIR (Upper 95% CI),124.3761981,154.6044903,149.3273787,111.6419493,153.560239,149.9039569,144.4603929,175.0751637,95.55218056,127.9424282,141.3202518,129.7034674,126.1805283,104.7501752,138.8671022,133.2264144,122.1266845,129.4167355,131.7427294,111.2757133,115.5271954,108.1177342,150.4572702,141.7330173,138.7338723
101042019,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,19,Number of registrations: All Ages,21,30,21,17,26,27,28,26,14,20,22,21,19,20,23,33,22,22,28,27,17,20,26,34,27
101042039,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,39,Crude Rate (Incidence),8.093015727,11.44496498,7.997836776,6.493357677,9.966077007,10.36798673,10.74258091,9.989933221,5.391416864,7.678633817,8.409303748,7.997897695,7.180894286,7.476495766,8.488024505,12.03733763,7.9478046,7.870945122,9.937112275,9.519511473,5.919529223,6.905719662,8.910975923,11.63805644,9.257449675
101042040,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,40,Crude Rate (Lower 95% CI) (Incidence),5.00970429,7.72186981,4.950787019,3.782620135,6.510172381,6.832568585,7.138366996,6.525756052,2.947537769,4.690309021,5.270065888,4.95082473,4.323367448,4.566837848,5.380679425,8.285949353,4.980846829,4.932679403,6.603138941,6.273418045,3.448343914,4.218192975,5.820945323,8.059692408,6.100717669
101042041,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,41,Crude Rate (Upper 95% CI) (Incidence),12.37103422,16.33839915,12.22554309,10.39649466,14.60261191,15.08487635,15.52602043,14.63756679,9.04588139,11.85902716,12.73178693,12.22563621,11.21385594,11.54684133,12.73620434,16.90489747,12.03307168,11.9167055,14.36189399,13.8503894,9.47773972,10.66532393,13.05664436,16.26301737,13.46910324
101042042,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,42,EASR (Incidence),9.761271341,13.90882181,9.392362851,7.552141942,12.1922928,12.45490566,12.38199772,11.61534355,6.495244507,8.772074429,9.724454546,8.671100682,8.793831101,8.876827903,9.763348732,13.52446943,9.835304645,9.045596335,11.04486853,10.39675527,6.2993443,7.499316008,9.961755682,12.74943281,10.39241422
101042044,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,44,EASR (Lower 95% CI) (Incidence),5.924063455,9.195334648,5.665522094,x,7.81846546,7.997247536,8.092369279,7.455033624,x,5.276794162,6.039708707,5.322326911,x,5.373926241,6.131721548,9.20318529,5.854987271,5.63219873,7.280920825,6.807587718,x,4.542477462,6.411877551,8.780881651,6.769969747
101042045,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,45,EASR (Upper 95% CI) (Incidence),14.54112781,19.58211337,14.04589911,x,17.52226549,17.8841918,17.56934309,16.68332658,x,13.1412021,14.27257133,12.82392573,x,13.24452385,14.22605067,18.66438275,14.83111116,13.25457449,15.58058874,14.73375414,x,11.18534078,14.28117532,17.44630609,14.77873928
101042046,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,46,WASR (Incidence),6.881541833,9.720758458,6.521853799,5.415726731,8.61122403,8.756580442,8.282606473,7.180995574,3.636522687,5.454688543,7.089150539,6.18572725,4.96996826,5.706540886,5.680994099,8.488047122,5.438251918,5.792622602,7.604985554,6.60505345,4.600352362,5.162945291,6.81920129,8.941291468,5.395089365
101042048,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,48,WASR (Lower 95% CI) (Incidence),4.172516757,6.435179713,3.918804807,x,5.406271134,5.607297758,5.391909947,4.66026239,x,3.24398732,4.169067104,3.553883625,x,3.081615563,3.416204642,5.579922464,3.222514845,3.365076664,4.742533521,4.012752895,x,2.930927533,4.090866851,5.759353875,3.400442242
101042049,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,49,WASR (Upper 95% CI) (Incidence),10.2572879,13.67320256,9.777108242,x,12.55015168,12.5965082,11.78384199,10.23797833,x,8.230474051,10.77170269,9.534923396,x,9.126762124,8.512375743,11.99642888,8.224301791,8.86864364,11.13243109,9.832845902,x,8.016468357,10.2332935,12.81184216,7.842695243
101042050,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,50,Standardised Incidence Ratio,101.4469766,144.8863119,108.5428871,76.52265511,129.4529722,135.6051866,118.5046609,107.4966542,56.61124893,84.14746685,92.19309809,87.18950758,83.26995061,77.693226,96.40454976,122.8157294,88.32761352,90.43136194,104.4592768,94.8090483,63.17627766,68.46997165,97.77248428,128.0905292,94.27341943
101042051,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,51,SIR (Lower 95% CI),62.79727744,97.75418623,67.18975788,44.57726655,84.56297933,89.36467242,78.74548655,70.22038349,30.94989659,51.39945884,57.77692374,53.9716794,50.13394983,47.45704085,61.11221487,84.540697,55.35444514,56.67285307,69.4124308,62.47976024,36.80250986,41.82323749,63.86823284,88.70641508,62.12677744
101042052,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,52,SIR (Upper 95% CI),155.07248,206.8342193,165.919333,122.5201837,189.6785979,197.2984269,171.2722298,157.5075049,94.98405633,129.9589378,139.5814585,133.2784241,130.0363427,119.9908863,144.6541588,172.4789465,133.7290684,136.9141687,150.9727392,137.9421876,101.1513405,105.746318,143.2593429,178.9936757,137.1628757
102042019,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,19,Number of registrations: All Ages,14,13,17,14,15,12,15,33,13,17,18,18,16,11,21,14,18,19,17,12,25,19,27,16,25
102042039,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,39,Crude Rate (Incidence),5.216348035,4.800839039,6.267304211,5.166738017,5.563901408,4.473388928,5.596492864,12.36798117,4.883949838,6.373319037,6.722814618,6.683474367,5.887352862,4.013499954,7.572479446,5.008174056,6.373847396,6.658699591,5.906715588,4.141186864,8.561204048,6.449313488,9.120235099,5.406227298,8.482541234
102042040,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,40,Crude Rate (Lower 95% CI) (Incidence),2.851826011,2.556244596,3.65093566,2.824703753,3.114073381,2.311465336,3.132314572,8.513549151,2.600497596,3.712693203,3.984366013,3.961050486,3.365130848,2.003524717,4.687484128,2.738015359,3.77754592,4.00897213,3.440879499,2.139811683,5.540359861,3.882908017,6.010292399,3.090126017,5.489453435
102042041,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,41,Crude Rate (Upper 95% CI) (Incidence),8.752145641,8.209580967,10.03456117,8.668908461,9.17680924,7.814110205,9.230563892,17.36924393,8.351702965,10.20430117,10.62494548,10.56277092,9.560692205,7.181260061,11.57533922,8.402865077,10.07342682,10.39838424,9.457223849,7.233820054,12.63802603,10.0714019,13.26946324,8.779374431,12.52190419
102042042,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,42,EASR (Incidence),6.111481638,5.666266511,6.950276308,5.595705834,6.261184448,5.049808068,6.371276168,13.17624097,5.160216852,6.682318655,6.962666038,6.881352884,6.252739439,4.352115847,8.213937293,5.110949968,6.901613787,7.018550374,6.454295858,4.350116768,8.589342064,6.648362858,9.312950528,5.182845342,8.553737229
102042044,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,44,EASR (Lower 95% CI) (Incidence),x,x,x,x,x,x,x,9.044536566,x,x,x,x,x,x,5.072960878,x,x,x,x,x,5.547994244,x,6.119029977,x,5.528191898
102042045,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,45,EASR (Upper 95% CI) (Incidence),x,x,x,x,x,x,x,18.07299673,x,x,x,x,x,x,12.09953402,x,x,x,x,x,12.28473798,x,13.16692717,x,12.22907273
102042046,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,46,WASR (Incidence),4.064016534,3.65051404,4.370671399,4.237818725,2.889338403,2.116955848,3.816355595,8.849987671,3.55626297,3.990534028,4.880486594,4.708042198,4.664020197,3.018531798,5.221602651,3.14827765,3.624984593,4.100450084,4.140815465,2.293821904,6.310721554,5.085038232,6.401434555,3.772117186,4.796668895
102042048,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,48,WASR (Lower 95% CI) (Incidence),x,x,x,x,x,x,x,5.721924118,x,x,x,x,x,x,2.943100324,x,x,x,x,x,3.684805091,x,3.687407947,x,2.923569201
102042049,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,49,WASR (Upper 95% CI) (Incidence),x,x,x,x,x,x,x,12.64925425,x,x,x,x,x,x,8.142555458,x,x,x,x,x,9.631526063,x,9.851741468,x,7.125972782
102042050,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,50,Standardised Incidence Ratio,75.93813281,77.5753027,109.1043553,81.4053828,92.95675726,76.65338828,91.09255181,171.1307407,79.35485471,105.6321267,122.6179192,105.762397,101.5258171,67.63251353,112.4329509,69.84939193,91.40375087,101.8741102,89.94378135,61.74877669,112.4471467,94.52060655,138.5748233,80.13870195,121.8778517
102042051,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,51,SIR (Lower 95% CI),41.51608384,41.30558152,63.55730761,44.50508029,52.02719139,39.60792428,50.98380975,117.7985277,42.25311802,61.53460649,72.67115004,62.68149935,58.03077665,33.76190707,69.59776866,38.18731255,54.17165564,61.33486919,52.39556717,31.90649398,72.76986447,56.90757965,91.32168175,45.80619242,78.87291948
102042052,10,Grampian,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,52,SIR (Upper 95% CI),127.4112834,132.6561302,174.686642,136.5843999,153.3180347,133.8980431,150.2433113,240.3311856,135.6992183,169.1272676,193.7891761,167.1501842,164.8715664,121.0132487,171.8657086,117.1954109,144.4573329,159.0890424,144.0087069,107.8626862,165.9941708,147.6056356,201.6190925,130.1402313,179.9157517
100043019,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,19,Number of registrations: All Ages,..,..,..,..,..,..,..,38,32,38,50,53,52,45,54,56,64,71,67,68,51,52,64,64,45
100043039,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,39,Crude Rate (Incidence),..,..,..,..,..,..,..,7.20953176,6.085385566,7.207890744,9.445367992,9.964466337,9.694980983,8.309021751,9.848802641,10.11396269,11.44471665,12.56970877,11.76305348,11.85908615,8.805248619,8.900756564,10.88768671,10.88250298,7.674204441
100043040,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,5.101893763,4.162399222,5.100732482,7.01053418,7.464069062,7.240675517,6.060657481,7.398723663,7.639978721,8.813826388,9.817046836,9.116204875,9.209044428,6.556085953,6.647510732,8.384845454,8.380853349,5.597617379
100043041,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,9.895645617,8.590748708,9.893393194,12.45254017,13.03376731,12.71367771,11.11812484,12.85055106,13.13382182,14.61464767,15.85497727,14.93866211,15.0342175,11.57727579,11.67215805,13.90333286,13.89671335,10.26868933
100043042,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,42,EASR (Incidence),..,..,..,..,..,..,..,8.006647352,7.085999549,7.860374638,10.8624002,10.85806549,10.95753632,9.038281652,10.14566293,10.70172471,11.88219977,13.01962147,12.47100794,12.32481024,9.501512705,9.547122477,11.93411126,11.39582053,8.288529046
100043044,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,5.604647989,4.780243663,5.510676743,7.817988401,8.069081936,8.145942071,6.550617167,7.594920688,8.054876439,9.122528714,10.1290261,9.636077661,9.553865113,7.04251068,7.108037037,9.118242719,8.730569512,6.005835335
