id,id,id,id,id,id,id,id,id,id,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017,trans1.2018
172042042,17,Tayside,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,42,EASR (Incidence),7.483346194,6.207062505,3.959837404,4.760491773,5.381716123,8.169161787,5.489474528,4.354394253,7.341711192,4.928321012,6.992483082,4.495282672,6.774185194,3.970042638,5.114811105,7.165317206,6.71014309,7.405983184,8.719901827,8.26492179,6.497553203,7.173329424,5.927414234,7.906236825,7.132534067
172042044,17,Tayside,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,44,EASR (Lower 95% CI) (Incidence),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
172042045,17,Tayside,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,45,EASR (Upper 95% CI) (Incidence),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
172042046,17,Tayside,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,46,WASR (Incidence),5.991416326,3.291285146,1.744329569,2.413567505,3.99579334,6.517373367,3.148504888,2.868595235,6.487033972,3.76982,4.031231594,3.749204168,4.628366761,3.919368541,2.977953092,4.411681768,3.987078597,6.194606122,6.134684611,5.021083245,3.62567155,4.813430095,4.103893271,4.445507872,4.472902455
172042048,17,Tayside,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,48,WASR (Lower 95% CI) (Incidence),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
172042049,17,Tayside,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,49,WASR (Upper 95% CI) (Incidence),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
172042050,17,Tayside,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,50,Standardised Incidence Ratio,108.198669,91.85386023,56.38428783,73.36583643,83.29465669,123.3822143,69.01503373,66.97669334,113.1538479,82.13941935,100.7731822,70.98263646,107.1128508,54.53858411,68.9427604,94.91816448,94.87912191,108.118447,125.397127,104.3704996,95.74659404,102.5510572,92.04839067,111.0471369,99.95429973
172042051,17,Tayside,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,51,SIR (Lower 95% CI),60.55797367,47.46222995,24.34273345,35.18177027,41.58039251,71.87468658,34.45205618,30.6260091,63.3313497,39.38904431,55.09363646,32.45778138,58.55959224,23.54588959,34.41597759,53.12497612,51.87129884,61.79903427,75.49726194,61.85657272,53.58864186,58.61678993,50.32371173,65.8135711,58.22706302
172042052,17,Tayside,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,52,SIR (Upper 95% CI),178.4572501,160.4502086,111.0995248,134.9223853,149.0371492,197.5468772,123.4869593,127.1426268,186.6300642,151.0573167,169.0802764,134.7471547,179.717163,107.4627526,123.3576423,156.5530776,159.1910447,175.5775843,195.823147,164.9503862,157.9194462,166.536492,154.4415587,175.5023515,160.0365166
170043019,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,19,Number of registrations: All Ages,..,..,..,..,..,..,23,32,40,33,44,39,26,40,62,39,45,38,59,50,44,49,38,36,35
170043039,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,39,Crude Rate (Incidence),..,..,..,..,..,..,5.890940758,8.230876074,10.30104813,8.488964346,11.27713561,9.923664122,6.57828155,10.04066469,15.42633923,9.644632391,11.05460977,9.262644729,14.32943119,12.13121118,10.63315611,11.80609098,9.146268082,8.651974332,8.411843876
170043040,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,3.73435111,5.629913141,7.359219809,5.843412454,8.193983996,7.05669529,4.297151912,7.173198063,11.82728583,6.858276452,8.063308224,6.554798695,10.90822695,9.004018764,7.72606751,8.7342111,6.472443653,6.059736455,5.85915747
170043041,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,8.839303561,11.61954115,14.02710385,11.92166211,15.13902819,13.56597554,9.63870663,13.67253551,19.77587069,13.18452998,14.79193763,12.71370358,18.48392222,15.99348958,14.27451578,15.60827838,12.55396754,11.9779794,11.69883853
170043042,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,42,EASR (Incidence),..,..,..,..,..,..,5.917691142,8.648831583,10.90296047,8.574057553,11.00061897,10.24046774,6.394040918,9.876007805,15.35204502,9.636231603,11.54530002,8.964787103,14.78106205,11.9045548,10.45926677,11.09021202,9.132668413,8.327405434,8.086472482
170043044,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,3.737919395,5.888883209,7.623565187,5.884424181,7.974724722,7.26496996,4.155937507,7.027775278,11.73682521,6.712585549,8.395762777,6.31362028,11.17934629,8.799609771,7.546272343,8.147168856,6.427932531,5.79456928,5.589601893
170043045,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,8.590137347,11.93081849,14.75983314,11.76195517,14.5056402,13.71871511,9.106574281,13.20122453,19.44522613,13.08010678,15.18870676,12.07343074,18.87801191,15.47144013,13.84032708,14.48004792,12.30493532,11.31228081,11.03712758
170043046,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,46,WASR (Incidence),..,..,..,..,..,..,4.790974977,4.908984903,5.394233539,6.408250051,6.990641705,6.430452002,3.72411338,6.871723342,9.571639521,5.12790705,6.688220039,5.643413813,8.678464806,7.209868621,5.222214755,5.780662127,5.793037687,4.671917167,4.935646875
170043048,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,2.749604725,3.180445428,3.65629469,4.193136454,4.810385241,4.346513924,2.322037838,4.606824527,6.922485326,3.42293582,4.658489941,3.63584164,6.361166263,5.009763788,3.550812726,3.927165486,3.851959708,3.076219553,3.138527315
170043049,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,7.389829077,7.006672809,7.464765491,9.085641957,9.571976561,8.916053732,5.452019955,9.582294949,12.64333636,7.171994237,9.079230459,8.085248639,11.3501151,9.80417977,7.210901684,7.986789223,8.123888198,6.595712502,7.133053768
170043050,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,50,Standardised Incidence Ratio,..,..,..,..,..,..,74.09267018,91.77500281,113.4168832,100.9901051,117.7641438,104.559921,69.24210767,90.12199741,134.7904122,78.88236756,92.88876427,80.06014131,110.2521857,100.4252334,89.72548646,92.98873562,73.27579128,73.52766157,87.98474759
170043051,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,51,SIR (Lower 95% CI),..,..,..,..,..,..,46.96839715,62.77403398,81.0266842,69.51694148,85.56760716,74.35232518,45.23124361,64.38447623,103.3430361,56.09307457,67.75370206,56.65532093,83.92907204,74.53754393,65.19467582,68.79357852,51.85431106,51.49787021,61.28460046
170043052,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,52,SIR (Upper 95% CI),..,..,..,..,..,..,111.1753844,129.5589208,154.4416043,141.8276552,158.0928663,142.936854,101.4557308,122.7205815,172.7952252,107.8347932,124.2924749,109.888799,142.2172868,132.3981506,120.4522776,122.9360399,100.5767485,101.7932765,122.365485
171043019,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,19,Number of registrations: All Ages,..,..,..,..,..,..,9,16,13,15,15,20,8,12,25,13,23,13,24,14,21,16,14,13,17
171043039,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,39,Crude Rate (Incidence),..,..,..,..,..,..,4.804304657,8.573204449,6.975708437,8.043801179,8.01277771,10.60074417,4.214319203,6.265108047,12.92009695,6.668958052,11.7012617,6.54440378,12.02416858,7.000070001,10.45436669,7.929192313,6.92510499,6.417629723,8.387357785
171043040,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,2.196834015,4.900327096,3.714270953,4.502054458,4.484690858,6.47520994,1.819443908,3.237272751,8.361205521,3.550939292,7.417596173,3.484619388,7.704111692,3.827003408,6.471417754,4.532218515,3.786019339,3.417117542,4.885944994
171043041,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,9.120066754,13.92234691,11.92867387,13.26702678,13.21585829,16.3719896,8.303888879,10.94388293,19.07261182,11.40412137,17.55763782,11.19112977,17.89100973,11.74492801,15.98061,12.87651155,11.61914946,10.97434228,13.42897231
171043042,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,42,EASR (Incidence),..,..,..,..,..,..,4.950165599,9.378608232,8.962158087,8.410972793,8.253894083,11.22018629,4.465146536,6.534078104,13.74875516,7.632537758,12.58630278,6.835371484,13.45813097,7.381193392,11.10611737,8.512180526,7.583254512,6.682597839,8.717658121
171043044,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,x,x,x,x,x,6.835657696,x,x,8.877476459,x,7.954922971,x,8.528007939,x,6.804262109,x,x,x,x
171043045,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,x,x,x,x,x,16.67354665,x,x,19.66844609,x,18.263114,x,19.49484472,x,16.44478489,x,x,x,x
171043046,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,46,WASR (Incidence),..,..,..,..,..,..,4.739661349,5.134509128,4.093973798,6.684512242,6.174631624,7.091873679,2.291796039,4.132979529,8.971809463,4.687512006,7.331169966,4.755497235,6.845522991,5.660335041,5.644929053,4.67704747,4.747078273,3.840089873,5.68561225
171043048,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,x,x,x,x,x,4.022161743,x,x,5.511948397,x,4.319509494,x,4.169491461,x,3.183971464,x,x,x,x
171043049,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,x,x,x,x,x,11.01776784,x,x,13.26083366,x,11.12643334,x,10.17421636,x,8.798923368,x,x,x,x
171043050,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,50,Standardised Incidence Ratio,..,..,..,..,..,..,71.80785723,113.0674965,101.027661,110.6693359,105.3434339,142.9375793,62.96158299,76.3682009,147.3966602,70.7391079,124.0550567,73.24918726,118.3674234,70.5019178,111.9295256,84.40599004,71.32338424,66.98795694,120.3032158
171043051,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,51,SIR (Lower 95% CI),..,..,..,..,..,..,32.83512487,64.62784366,53.79297459,61.94078718,58.95992025,87.30998688,27.18234265,39.4605638,95.38734685,37.6655957,78.64026438,39.00210725,75.84024166,38.54405452,69.28614046,48.24531627,38.99315786,35.6682658,70.08105651
171043052,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,52,SIR (Upper 95% CI),..,..,..,..,..,..,136.3136808,183.6145306,172.7603771,182.5322394,173.747974,220.7554984,124.0594183,133.3998782,217.5865471,120.9660289,186.1434955,125.258341,176.1213434,118.2902384,171.0961696,137.0700398,119.6685195,114.5514465,192.6171024
172043019,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,19,Number of registrations: All Ages,..,..,..,..,..,..,14,16,27,18,29,19,18,28,37,26,22,25,35,36,23,33,24,23,18
172043039,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,39,Crude Rate (Incidence),..,..,..,..,..,..,6.893223961,7.914836361,13.36971216,8.899392369,14.28789618,9.298501473,8.76291922,13.53683712,17.75321117,12.41423435,10.45080994,11.81435397,16.49838316,16.96816584,10.8018241,15.47450458,11.25138884,10.77167331,8.435101268
172043040,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,3.768589684,4.524012849,8.810724555,5.274343932,9.568828312,5.598305306,5.193461295,8.995129956,12.49989903,8.109390039,6.549466948,7.645626963,11.49172837,11.88429475,6.847429888,10.65193693,7.208977134,6.828316873,4.9991756
172043041,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,11.56565851,12.85319838,19.45222925,14.0648767,20.51980225,14.52076188,13.84919029,19.56449865,24.47046304,18.18972965,15.82265184,17.44031705,22.94525712,23.49109383,16.2080398,21.73195779,16.74117474,16.16279881,13.33109659
172043042,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,42,EASR (Incidence),..,..,..,..,..,..,6.885216684,7.919054935,12.84376285,8.737142313,13.74734385,9.260749193,8.322935299,13.2179375,16.95533488,11.63992545,10.50429727,11.09420272,16.10399312,16.42791621,9.812416167,13.66824351,10.68208231,9.972213029,7.455286843
172043044,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,x,x,8.447543676,x,9.191242982,x,x,8.737794616,11.9056789,7.572647706,6.557124875,7.150176181,11.16354998,11.45884922,6.194580754,9.36561415,6.832812631,6.294219344,x
172043045,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,x,x,18.14630306,x,19.20604501,x,x,18.61055412,22.88371855,16.56752027,15.36651787,15.89066286,21.93534791,22.27793313,14.2489479,18.77132954,15.37757274,14.48287231,x
172043046,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,46,WASR (Incidence),..,..,..,..,..,..,4.842288605,4.683460678,6.694493279,6.13198786,7.806651786,5.769030325,5.156430721,9.610467154,10.17146958,5.568302094,6.045270112,6.531330391,10.51140662,8.7594022,4.799500457,6.884276784,6.838997102,5.503744462,4.1856815
172043048,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,x,x,4.146597556,x,4.978983588,x,x,5.755890881,6.406214785,3.327481383,3.563449337,3.795545123,6.90988633,5.750240712,2.748158968,4.223776266,4.238866087,3.253605171,x
172043049,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,x,x,9.842776342,x,11.2600146,x,x,14.43699089,14.79312148,8.37663015,9.172293545,9.997461805,14.85634919,12.39175093,7.413374385,10.18412717,10.05099093,8.335673247,x
172043050,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,50,Standardised Incidence Ratio,..,..,..,..,..,..,75.63986101,77.23109978,120.5338052,94.12956437,125.4125924,81.52034619,72.45430305,97.65988126,127.4266981,83.70000594,73.56657393,84.12783455,105.3017019,120.2779715,75.96611231,97.81094973,74.464859,77.82182247,70.17910102
172043051,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,51,SIR (Lower 95% CI),..,..,..,..,..,..,41.35301588,44.14424655,79.43253711,55.78714547,83.99078143,49.08057367,42.9410119,64.89428186,89.7201551,54.67562277,46.10378022,54.44309879,73.34649366,84.24121256,48.15599875,67.32855722,47.71104023,49.33235981,41.59258298
172043052,17,Tayside,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,52,SIR (Upper 95% CI),..,..,..,..,..,..,126.9108341,125.4184675,175.3703583,148.7652934,180.1134026,127.3041187,114.5090358,141.1457195,175.6409179,122.6399016,111.380677,124.1892795,146.4491765,166.5154114,113.9864675,137.3629391,110.7978076,116.7709439,110.9132356
170044019,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,19,Number of registrations: All Ages,..,..,..,..,..,..,52,69,77,58,78,60,61,67,95,72,81,70,101,87,75,89,71,84,82
170044039,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,39,Crude Rate (Incidence),..,..,..,..,..,..,13.31864867,17.74782653,19.82951765,14.91999794,19.99128585,15.26717557,15.43366056,16.81811336,23.63713269,17.80547518,19.89829759,17.06276661,24.53004323,21.10830745,18.12469792,21.44371627,17.08907984,20.18794011,19.70774851
170044040,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,9.947003868,13.8088684,15.64914523,11.32937997,15.80228188,11.65046335,11.80552742,13.03380685,19.12385187,13.93168773,15.80212052,13.30126365,19.98012309,16.90688896,14.25622467,17.22106499,13.34671313,16.10269166,15.67415725
170044041,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,17.46563577,22.46101036,24.78349476,19.28755717,24.95002949,19.65188127,19.82518265,21.35840947,28.89516897,22.4230492,24.73176706,21.55777912,29.80622619,26.03701926,22.71946579,26.38833809,21.55554892,24.99404354,24.46251229
170044042,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,42,EASR (Incidence),..,..,..,..,..,..,13.74236204,19.04837352,20.73699267,15.59692127,20.62994875,15.93239591,15.58038314,17.48622668,23.94627965,18.05929185,20.98435297,16.81771198,25.16381429,20.9747233,17.85220584,20.91817004,16.90990941,19.96604805,19.0879555
170044044,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,10.24251916,14.78034673,16.2247287,11.78163684,16.19410237,12.1234328,11.88930258,13.44017382,19.33419904,14.01145957,16.63056955,13.06903934,20.42291473,16.75341742,13.98829954,16.73477461,13.16322701,15.8738608,15.12345133
170044045,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,17.74865291,23.84953279,25.79447676,19.93915549,25.59461293,20.25373166,19.76282323,22.05655133,29.04430416,22.61295376,25.83669418,21.03188366,30.39212971,25.66318176,22.18018446,25.56125784,21.11868556,24.52044627,23.50697964
170044046,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,46,WASR (Incidence),..,..,..,..,..,..,10.16331183,11.10427951,13.47496324,11.01933178,12.49745105,11.0800887,10.31793182,12.14178409,14.55987506,9.916206294,11.49040599,11.54609648,15.03396893,12.5913474,9.465848121,11.73529091,11.08686063,12.9059581,11.6398797
170044048,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,7.257847268,8.376644056,10.10049888,8.036647398,9.59852011,7.981733891,7.445183736,8.962851869,11.35122303,7.494202917,8.870115343,8.466348858,11.81359294,9.635647345,7.169399105,8.962502731,8.253152226,9.693562851,8.80644674
170044049,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,13.55029615,14.21045989,17.32830003,14.46545517,15.77308758,14.67867084,13.65211419,15.79577733,18.16185407,12.67214472,14.44463383,15.09620206,18.63662402,15.93639753,12.07646892,14.87607638,14.3323396,16.57103364,14.86245797
170044050,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,50,Standardised Incidence Ratio,..,..,..,..,..,..,79.08601589,102.0761449,115.231699,91.36502183,111.4615546,89.0308782,86.61428591,86.9722406,115.3794743,85.55233941,99.17721353,85.00311711,111.9636406,99.66783441,86.64289033,101.0888513,81.74297855,96.34979228,105.8110809
170044051,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,51,SIR (Lower 95% CI),..,..,..,..,..,..,59.06521941,79.42133358,90.93905482,69.3772916,88.10573358,67.9399394,66.25306569,67.40229186,93.34888472,66.93943662,78.76102334,66.26409993,91.19622411,79.8298496,68.15012953,81.18264839,63.84194443,76.85236773,84.15469273
170044052,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,52,SIR (Upper 95% CI),..,..,..,..,..,..,103.710788,129.1838944,144.0198525,118.1104775,139.1090646,114.6003883,111.2596737,110.4516712,141.0454241,107.7390126,123.2682209,107.3963247,136.0459729,122.9399055,108.6076133,124.3985301,103.1076448,119.287599,131.3394509
171044019,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,19,Number of registrations: All Ages,..,..,..,..,..,..,27,44,35,30,35,32,29,31,47,31,45,29,47,33,37,40,33,43,47
171044039,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,39,Crude Rate (Incidence),..,..,..,..,..,..,14.41291397,23.57631224,18.78075348,16.08760236,18.69648132,16.96119068,15.27690711,16.18486245,24.28978227,15.90289997,22.89377289,14.59905459,23.54733013,16.500165,18.41959845,19.82298078,16.32346176,21.22754447,23.18857741
171044040,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,9.498201125,17.13058456,13.08148293,10.85423775,13.02278428,11.60144187,10.23118445,10.9968288,17.84721839,10.80524897,16.69887504,9.777215979,17.30169249,11.35795437,12.96909717,14.1618281,11.23631999,15.36247919,17.03809447
171044041,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,20.97003312,31.65009874,26.11948174,22.96605269,26.00227957,23.94414048,21.94018693,22.97312034,32.30026116,22.5728971,30.63366936,20.96667763,31.31295721,23.17236636,25.38899013,26.99327355,22.92420931,28.59336309,30.83589214
171044042,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,42,EASR (Incidence),..,..,..,..,..,..,15.11003287,25.82329785,21.28851129,17.52837922,20.52007058,18.10875995,16.06364578,17.78447323,25.82241332,17.31334105,24.75426559,15.13523806,25.50373364,17.2566086,19.39444232,20.99476715,17.21032227,22.05364625,23.5880901
171044044,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,9.933406277,18.71683125,14.56828061,11.72757357,14.07310266,12.33012247,10.73465087,11.88299508,18.94868005,11.5387952,18.0249243,10.09745833,18.63847657,11.83649867,13.58986307,14.93316076,11.79195084,15.9001262,17.25644428
171044045,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,21.35508115,34.05565307,29.26323437,24.47633795,28.1636051,24.98040052,22.44964051,24.85689435,33.74344835,24.24086549,32.53448983,21.17636215,33.42879401,23.68234772,26.21509851,28.07283502,23.63688743,29.19809441,30.89392451
171044046,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,46,WASR (Incidence),..,..,..,..,..,..,12.33583016,14.65650311,13.76839923,12.1368557,13.15701872,12.64194291,10.85106615,10.75373249,15.97032744,9.852428727,12.94846327,10.36625646,13.42184663,11.40220935,10.50652423,11.77287494,11.23083089,15.86266386,14.62117545
171044048,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,7.654940988,10.3976907,9.053898178,7.814037466,8.778242086,7.981556764,6.570340112,7.091930314,11.34895611,6.452797222,9.056948682,6.357209519,9.526186529,7.363835068,7.064984317,7.928428728,7.055476498,10.51578477,10.1050359
171044049,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,18.11548433,19.63494058,19.45530224,17.39618901,18.40775719,18.35675302,16.18821598,15.16562135,21.36873849,13.95998252,17.52459128,15.33961648,17.97488627,16.30932851,14.62014692,16.36524654,16.3610663,22.29112552,19.95842796
171044050,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,50,Standardised Incidence Ratio,..,..,..,..,..,..,86.25129314,131.5709064,112.3045775,93.21221452,106.1795718,101.890947,89.19342053,91.99734054,125.8520591,83.12640725,121.583888,76.64930315,112.3913505,82.267539,91.08993325,103.3569774,83.71755896,103.8188146,134.9017321
171044051,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,51,SIR (Lower 95% CI),..,..,..,..,..,..,56.84014566,95.59962198,78.22425308,62.88988971,73.95796218,69.69333229,59.73423356,62.50772948,92.4713593,56.4803607,88.68412218,51.33324128,82.58093691,56.62918848,64.13571929,73.83973997,57.6273155,75.13419091,99.12071865
171044052,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),1,Males,52,SIR (Upper 95% CI),..,..,..,..,..,..,125.4911031,176.6278007,156.1884812,133.0662321,147.6700809,143.8396156,128.0966301,130.5828814,167.3565589,117.9912997,162.688808,110.0811851,149.45667,115.5342115,125.5554741,140.7428678,117.5705786,139.843262,179.3907056
172044019,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),2,Females,19,Number of registrations: All Ages,..,..,..,..,..,..,25,25,42,28,43,28,32,36,48,41,36,41,54,54,38,49,38,41,35
172044039,17,Tayside,440,All brain and CNS tumours (malignant and non-malignant),2,Females,39,Crude Rate (Incidence),..,..,..,..,..,..,12.3093285,12.36693181,20.79733002,13.84349924,21.18550123,13.7030548,15.57852306,17.40450487,23.03119287,19.57629263,17.10132535,19.37554051,25.4546483,25.45224875,17.84649199,22.97729468,17.814699,19.20167851,16.4015858
